attribute_name,attribute_name_2,cardinality,constancy,dataset_name,dataset_name_2,entropy,first_word,freq_word_containment,freq_word_soundex_containment,frequency_1qo,frequency_2qo,frequency_3qo,frequency_4qo,frequency_5qo,frequency_6qo,frequency_7qo,frequency_avg,frequency_iqr,frequency_max,frequency_min,frequency_sd,incompleteness,is_binary,is_empty,last_word,len_avg_word,len_max_word,len_min_word,name_dist,number_words,uniqueness,val_pct_max,val_pct_min,val_pct_std,words_cnt_avg,words_cnt_max,words_cnt_min,words_cnt_sd,
"neighborhood","C15",-8.0,0.013451856513530522,d_reference.csv,countries_of_the_world.csv,-3.0,13.0,0.0,0.0,0.013451856513530522,0.013451856513530522,0.013451856513530522,0.013451856513530522,0.013451856513530522,0.013451856513530522,0.013451856513530522,-1.0,0.0,-1.0,-1.0,0.0,-0.9647577092511013,0.0,0.0,29.0,-2.0,-3.0,-2.0,12.0,-8.0,0.9647577092511013,0.013451856513530522,0.013451856513530522,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","family",-2.0,-0.05675310213172129,d_reference.csv,dataset_1_anneal.csv,-0.9970901165711912,13.0,0.0,0.0,-0.047844416162901686,-0.047844416162901686,-0.047844416162901686,-0.047844416162901686,-0.05675310213172129,-0.05675310213172129,-0.05675310213172129,-63.0,-0.008908685968819599,-67.0,-59.0,-4.0,-0.8596881959910914,0.0,0.0,29.0,-2.0,-2.0,-2.0,12.0,-126.0,0.9977728285077951,-0.05675310213172129,-0.047844416162901686,-0.004454342984409799,-1.0,-1.0,-1.0,0.0,
"neighborhood","product_type",-1.0,-0.9821428571428571,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-0.9821428571428571,-898.0,0.0,-898.0,-898.0,0.0,0.0,0.0,0.0,28.0,-1.0,-1.0,-1.0,12.0,-898.0,0.9988864142538976,-0.9821428571428571,-0.9821428571428571,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","steel",-7.0,-0.4721205854279351,d_reference.csv,dataset_1_anneal.csv,-1.7029462226119674,12.0,0.0,0.0,0.006721285396118357,3.9770919503658714E-5,-0.0033009863188036906,-0.0044145720649061415,-0.038935730194082085,-0.2672208081450843,-0.4721205854279351,-116.0,-0.267260579064588,-440.0,-10.0,-155.224261726611,-0.0957683741648107,0.0,0.0,29.0,-1.0,-1.0,-1.0,12.0,-812.0,0.9922048997772829,-0.4721205854279351,0.006721285396118357,-0.17285552530803006,-1.0,-1.0,-1.0,0.0,
"neighborhood","condition",-2.0,-0.6001829462297168,d_reference.csv,dataset_1_anneal.csv,-0.355488677888937,12.0,0.0,0.0,-0.02668628698695514,-0.02668628698695514,-0.02668628698695514,-0.02668628698695514,-0.6001829462297168,-0.6001829462297168,-0.6001829462297168,-297.5,-0.5734966592427617,-555.0,-40.0,-257.5,-0.3374164810690423,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-595.0,0.9977728285077951,-0.6001829462297168,-0.02668628698695514,-0.28674832962138086,-1.0,-1.0,-1.0,0.0,
"neighborhood","non-ageing",-1.0,-0.0990693604836144,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.0990693604836144,-0.0990693604836144,-0.0990693604836144,-0.0990693604836144,-0.0990693604836144,-0.0990693604836144,-0.0990693604836144,-105.0,0.0,-105.0,-105.0,0.0,-0.8830734966592427,0.0,0.0,28.0,-1.0,-1.0,-1.0,11.0,-105.0,0.9988864142538976,-0.0990693604836144,-0.0990693604836144,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","surface-finish",-1.0,0.007834871142220807,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,0.007834871142220807,0.007834871142220807,0.007834871142220807,0.007834871142220807,0.007834871142220807,0.007834871142220807,0.007834871142220807,-9.0,0.0,-9.0,-9.0,0.0,-0.9899777282850779,0.0,0.0,28.0,-1.0,-1.0,-1.0,14.0,-9.0,0.9988864142538976,0.007834871142220807,0.007834871142220807,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","surface-quality",-4.0,-0.3273544384346166,d_reference.csv,dataset_1_anneal.csv,-1.6571767137403133,12.0,0.0,0.0,-0.04339007317849189,-0.04339007317849189,-0.048958001909004144,-0.048958001909004144,-0.2371539930003182,-0.2371539930003182,-0.3273544384346166,-163.5,-0.19376391982182628,-310.0,-55.0,-109.81461651346783,-0.2717149220489978,0.0,0.0,29.0,-1.0,-1.0,-1.0,15.0,-654.0,0.9955456570155902,-0.3273544384346166,-0.04339007317849189,-0.12228799166310449,-1.0,-1.0,-1.0,0.0,
"neighborhood","bc",-1.0,0.016743557111040405,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,0.016743557111040405,0.016743557111040405,0.016743557111040405,0.016743557111040405,0.016743557111040405,0.016743557111040405,0.016743557111040405,-1.0,0.0,-1.0,-1.0,0.0,-0.9988864142538976,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-1.0,0.9988864142538976,0.016743557111040405,0.016743557111040405,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","bf",-1.0,-0.1257954183900732,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.1257954183900732,-0.1257954183900732,-0.1257954183900732,-0.1257954183900732,-0.1257954183900732,-0.1257954183900732,-0.1257954183900732,-129.0,0.0,-129.0,-129.0,0.0,-0.856347438752784,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-129.0,0.9988864142538976,-0.1257954183900732,-0.1257954183900732,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","bt",-1.0,-0.06454820235443842,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-74.0,0.0,-74.0,-74.0,0.0,-0.9175946547884187,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-74.0,0.9988864142538976,-0.06454820235443842,-0.06454820235443842,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","bw%2Fme",-2.0,-0.15920299077314667,d_reference.csv,dataset_1_anneal.csv,-0.8055956094012642,12.0,0.0,0.0,-0.040049315940184536,-0.040049315940184536,-0.040049315940184536,-0.040049315940184536,-0.15920299077314667,-0.15920299077314667,-0.15920299077314667,-105.5,-0.11915367483296214,-159.0,-52.0,-53.5,-0.765033407572383,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-211.0,0.9977728285077951,-0.15920299077314667,-0.040049315940184536,-0.05957683741648107,-1.0,-1.0,-1.0,0.0,
"neighborhood","bl",-1.0,-0.14806713331212218,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.14806713331212218,-0.14806713331212218,-0.14806713331212218,-0.14806713331212218,-0.14806713331212218,-0.14806713331212218,-0.14806713331212218,-149.0,0.0,-149.0,-149.0,0.0,-0.8340757238307349,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-149.0,0.9988864142538976,-0.14806713331212218,-0.14806713331212218,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","chrom",-1.0,-0.01109608654152084,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.01109608654152084,-0.01109608654152084,-0.01109608654152084,-0.01109608654152084,-0.01109608654152084,-0.01109608654152084,-0.01109608654152084,-26.0,0.0,-26.0,-26.0,0.0,-0.9710467706013363,0.0,0.0,28.0,-1.0,-1.0,-1.0,9.0,-26.0,0.9988864142538976,-0.01109608654152084,-0.01109608654152084,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","phos",-1.0,0.010062042634425707,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,0.010062042634425707,0.010062042634425707,0.010062042634425707,0.010062042634425707,0.010062042634425707,0.010062042634425707,0.010062042634425707,-7.0,0.0,-7.0,-7.0,0.0,-0.9922048997772829,0.0,0.0,28.0,-1.0,-1.0,-1.0,10.0,-7.0,0.9988864142538976,0.010062042634425707,0.010062042634425707,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","cbond",-1.0,-0.06454820235443842,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-0.06454820235443842,-74.0,0.0,-74.0,-74.0,0.0,-0.9175946547884187,0.0,0.0,29.0,-1.0,-1.0,-1.0,9.0,-74.0,0.9988864142538976,-0.06454820235443842,-0.06454820235443842,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","exptl",-1.0,0.015629971364937958,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,0.015629971364937958,0.015629971364937958,0.015629971364937958,0.015629971364937958,0.015629971364937958,0.015629971364937958,0.015629971364937958,-2.0,0.0,-2.0,-2.0,0.0,-0.9977728285077951,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-2.0,0.9988864142538976,0.015629971364937958,0.015629971364937958,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","ferro",-1.0,-0.015550429525930644,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.015550429525930644,-0.015550429525930644,-0.015550429525930644,-0.015550429525930644,-0.015550429525930644,-0.015550429525930644,-0.015550429525930644,-30.0,0.0,-30.0,-30.0,0.0,-0.9665924276169265,0.0,0.0,29.0,-1.0,-1.0,-1.0,9.0,-30.0,0.9988864142538976,-0.015550429525930644,-0.015550429525930644,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","blue%2Fbright%2Fvarn%2Fclean",-3.0,0.013402799872733056,d_reference.csv,dataset_1_anneal.csv,-1.2516291673878228,12.0,0.0,0.0,0.016743557111040405,0.016743557111040405,0.016743557111040405,0.016743557111040405,0.016743557111040405,0.013402799872733056,0.013402799872733056,-2.0,-0.0033407572383073497,-4.0,-1.0,-1.4142135623730951,-0.9933184855233853,0.0,0.0,28.0,-1.0,-1.0,-1.0,23.0,-6.0,0.9966592427616926,0.013402799872733056,0.016743557111040405,-0.0015748480650034466,-1.0,-1.0,-1.0,0.0,
"neighborhood","lustre",-1.0,-0.038935730194082085,d_reference.csv,dataset_1_anneal.csv,0.0,13.0,0.0,0.0,-0.038935730194082085,-0.038935730194082085,-0.038935730194082085,-0.038935730194082085,-0.038935730194082085,-0.038935730194082085,-0.038935730194082085,-51.0,0.0,-51.0,-51.0,0.0,-0.9432071269487751,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-51.0,0.9988864142538976,-0.038935730194082085,-0.038935730194082085,0.0,-1.0,-1.0,-1.0,0.0,
"neighborhood","shape",-2.0,-0.5233455297486478,d_reference.csv,dataset_1_anneal.csv,-0.9950960290040696,11.0,0.0,0.0,-0.4409401845370665,-0.4409401845370665,-0.4409401845370665,-0.4409401845370665,-0.5233455297486478,-0.5233455297486478,-0.5233455297486478,-449.0,-0.08240534521158129,-486.0,-412.0,-37.0,0.0,0.0,0.0,26.0,-4.0,-5.0,-4.0,11.0,-898.0,0.9977728285077951,-0.5233455297486478,-0.4409401845370665,-0.04120267260579064,-1.0,-1.0,-1.0,0.0,
"neighborhood","oil",-2.0,-0.02891345847916004,d_reference.csv,dataset_1_anneal.csv,-0.9283620723948676,13.0,0.0,0.0,-0.00664174355711104,-0.00664174355711104,-0.00664174355711104,-0.00664174355711104,-0.02891345847916004,-0.02891345847916004,-0.02891345847916004,-32.0,-0.022271714922048998,-42.0,-22.0,-10.0,-0.9287305122494433,0.0,0.0,29.0,-1.0,-1.0,-1.0,11.0,-64.0,0.9977728285077951,-0.02891345847916004,-0.00664174355711104,-0.011135857461024499,-1.0,-1.0,-1.0,0.0,
"neighborhood","class",-5.0,-0.7438355074769328,d_reference.csv,dataset_1_anneal.csv,-1.1898338562043977,13.0,0.0,0.0,0.008948456888323257,-0.02668628698695514,-0.02668628698695514,-0.05675310213172129,-0.09238784600699967,-0.09238784600699967,-0.7438355074769328,-179.6,-0.06570155902004454,-684.0,-8.0,-253.97999921253643,0.0,0.0,0.0,29.0,-1.0,-1.0,-1.0,12.0,-898.0,0.9944320712694877,-0.7438355074769328,0.008948456888323257,-0.282828506918192,-1.0,-1.0,-1.0,0.0,
"neighborhood","Brand",-4.0,-0.9684319196428571,d_reference.csv,directory.csv,-0.10557608034049962,17.0,0.0,0.0,0.017818080357142857,0.017818080357142857,0.017779017857142858,0.017779017857142858,0.004263392857142856,0.004263392857142856,-0.9684319196428571,-6400.0,-0.0135546875,-25249.0,-1.0,-10883.394576142133,0.0,0.0,0.0,26.0,-8.0,-9.0,-5.0,10.0,-25604.0,0.99984375,-0.9684319196428571,0.017818080357142857,-0.4251326006305521,-1.00015625,-3.0,-1.0,-0.015308513511686876,
"neighborhood","StoreNumber",-25599.0,0.017779017857142858,d_reference.csv,directory.csv,-14.643778064777347,13.0,0.0,0.0,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,-1.0000390640259385,0.0,-2.0,-1.0,-0.006249999995231227,0.0,0.0,0.0,29.0,-11.0,-12.0,-5.0,12.0,-25600.0,3.906249999996447E-5,0.017779017857142858,0.017818080357142857,-2.4414062481371983E-7,-1.0,-1.0,-1.0,0.0,
"neighborhood","StoreName",-25363.0,0.009107142857142855,d_reference.csv,directory.csv,-14.574232858623125,18.0,0.0,0.0,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,-1.0093443204668218,0.0,-224.0,-1.0,-1.4006941097612808,0.0,0.0,0.0,29.0,-5.0,-32.0,0.0,11.0,-80419.0,0.009257812500000018,0.009107142857142855,0.017818080357142857,-5.4714613662550034E-5,-3.1413671875,-9.0,-1.0,-1.5151241717424846,
"neighborhood","OwnershipType",-4.0,-0.4482366071428571,d_reference.csv,directory.csv,-1.5397831449272426,11.0,0.0,0.0,0.005474330357142856,0.005474330357142856,-0.13745535714285714,-0.13745535714285714,-0.34835379464285715,-0.34835379464285715,-0.4482366071428571,-6400.0,-0.353828125,-11932.0,-317.0,-4536.857778242558,0.0,0.0,0.0,24.0,-6.0,-9.0,-5.0,11.0,-41508.0,0.99984375,-0.4482366071428571,0.005474330357142856,-0.17722100696259993,-1.62140625,-2.0,-1.0,-0.4850366197112724,
"neighborhood","StreetAddress",-25346.0,0.017427455357142855,d_reference.csv,directory.csv,-14.620893048279198,31.0,0.0,0.0,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,-1.0099423972224415,0.0,-11.0,-1.0,-0.14589446033748715,-7.8125E-5,0.0,0.0,28.0,-5.0,-41.0,0.0,12.0,-117033.0,0.009921874999999969,0.017427455357142855,0.017818080357142857,-5.699002356933092E-6,-4.571958746777092,-32.0,-1.0,-2.2362509923963523,
"neighborhood","City",-5254.0,-0.0033147321428571436,d_reference.csv,directory.csv,-10.731175612155722,14.0,0.0,0.0,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017779017857142858,0.017779017857142858,0.017700892857142856,0.017583705357142855,-4.869813475447279,-1.171875E-4,-542.0,-1.0,-15.194957844418123,-5.46875E-4,0.0,0.0,29.0,-6.0,-19.0,0.0,11.0,-32221.0,0.794765625,-0.0033147321428571436,0.017818080357142857,-5.935530407975829E-4,-1.2593215039474712,-5.0,-1.0,-0.49020746837026447,
"neighborhood","StateProvince",-338.0,-0.09233816964285715,d_reference.csv,directory.csv,-6.459296504838288,13.0,0.0,0.0,0.017779017857142858,0.017739955357142855,0.017622767857142858,0.017349330357142857,0.016763392857142855,0.015630580357142855,0.012193080357142855,-75.7396449704142,-0.002109375,-2821.0,-1.0,-204.72070083739274,0.0,0.0,0.0,28.0,-2.0,-3.0,-1.0,12.0,-25600.0,0.986796875,-0.09233816964285715,0.017818080357142857,-0.007996902376460654,-1.0,-1.0,-1.0,0.0,
"neighborhood","Country",-73.0,-0.5137053571428571,d_reference.csv,directory.csv,-2.9651664496019947,11.0,0.0,0.0,0.017700892857142856,0.017466517857142858,0.017193080357142856,0.016919642857142855,0.015474330357142857,0.013638392857142856,0.006216517857142856,-350.6849315068493,-0.003828125,-13608.0,-1.0,-1614.3658568954954,0.0,0.0,0.0,28.0,-2.0,-2.0,-2.0,11.0,-25600.0,0.9971484375,-0.5137053571428571,0.017818080357142857,-0.06306116628498029,-1.0,-1.0,-1.0,0.0,
"neighborhood","Postcode",-18887.0,0.013911830357142857,d_reference.csv,directory.csv,-13.877564782572511,13.0,0.0,0.0,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,-1.2748980780430985,0.0,-101.0,-1.0,-1.7573560751303332,-0.0594140625,0.0,0.0,27.0,-6.0,-9.0,0.0,10.0,-26535.0,0.2622265625,0.013911830357142857,0.017818080357142857,-6.864672168477863E-5,-1.1019975912620956,-3.0,-1.0,-0.30374094564402865,
"neighborhood","PhoneNumber",-18498.0,0.016841517857142857,d_reference.csv,directory.csv,-14.159217766513574,14.0,0.0,0.0,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,0.017818080357142857,-1.0130284355065413,0.0,-26.0,-1.0,-0.26076769682905915,-0.2680078125,0.0,0.0,25.0,-10.0,-15.0,0.0,11.0,-22100.0,0.27742187500000004,0.016841517857142857,0.017818080357142857,-1.0186238157385123E-5,-1.1793585570201184,-5.0,-1.0,-0.542459228428703,
"neighborhood","Timezone",-101.0,-0.17311941964285715,d_reference.csv,directory.csv,-4.243542197487355,26.0,0.0,0.0,0.017700892857142856,0.017544642857142856,0.017232142857142856,0.016919642857142855,0.015708705357142857,0.013872767857142856,0.0025055803571428555,-253.46534653465346,-0.003671875,-4889.0,-1.0,-749.2474582870684,0.0,0.0,0.0,26.0,-11.0,-20.0,-8.0,10.0,-51200.0,0.9960546875,-0.17311941964285715,0.017818080357142857,-0.02926747883933861,-2.0,-2.0,-2.0,0.0,
"neighborhood","neighborhood",-56.0,0.0,d_reference.csv,d_1.csv,-5.807354922057608,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-4.0,-11.0,-1.0,0.0,-168.0,0.0,0.0,0.0,0.0,-3.0,-8.0,-1.0,-1.7728105208558367,
"neighborhood","Country",-195.0,0.012728937728937729,d_reference.csv,gender_development.csv,-7.607330313749649,12.0,0.0,0.0,0.012728937728937729,0.012728937728937729,0.012728937728937729,0.012728937728937729,0.012728937728937729,0.012728937728937729,0.012728937728937729,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,26.0,-6.0,-14.0,-2.0,11.0,-290.0,0.0,0.012728937728937729,0.012728937728937729,0.0,-1.4871794871794872,-6.0,-1.0,-1.0043953372180585,
"neighborhood","GeneID",-862.0,0.004051344421800012,d_reference.csv,genes_genes.csv,-9.217863083160015,13.0,0.0,0.0,0.01739694957596476,0.01739694957596476,0.01739694957596476,0.017166852935375714,0.016936756294786668,0.016476563013608572,0.01578627309184143,-5.041763341067285,-9.203865623561896E-4,-60.0,-1.0,-5.566148985073878,0.0,0.0,0.0,29.0,-7.0,-7.0,-7.0,11.0,-4346.0,0.8016566958122411,0.004051344421800012,0.01762704621655381,-0.001280752182483635,-1.0,-1.0,-1.0,0.0,
"neighborhood","Essential",-4.0,-0.631935770166327,d_reference.csv,genes_genes.csv,-1.1453831192682693,13.0,0.0,0.0,0.008423180592991913,0.008423180592991913,-0.012745710341200447,-0.012745710341200447,-0.2923131286568931,-0.2923131286568931,-0.631935770166327,-1086.5,-0.3007363092498849,-2824.0,-41.0,-1127.9983377647327,0.0,0.0,0.0,25.0,-11.0,-19.0,-1.0,12.0,-4346.0,0.9990796134376438,-0.631935770166327,0.008423180592991913,-0.2595486281096946,-1.0,-1.0,-1.0,0.0,
"neighborhood","Class",-24.0,-0.5935096311879561,d_reference.csv,genes_genes.csv,-2.4278039958383584,13.0,0.0,0.0,0.01670665965419762,0.016016369732430476,0.012334823483005719,0.007272697390046675,0.0035911511406219176,-0.00906416409177569,-0.026781605417132343,-181.08333333333334,-0.025080533824206167,-2657.0,-3.0,-521.9381282510622,0.0,0.0,0.0,27.0,-4.0,-26.0,-1.0,12.0,-5920.0,0.9944776806258628,-0.5935096311879561,0.017166852935375714,-0.12009620990590478,-1.3621721122871606,-5.0,-1.0,-0.8000720594646082,
"neighborhood","Complex",-52.0,-0.4170255078561567,d_reference.csv,genes_genes.csv,-3.543574644952976,22.0,0.0,0.0,0.017166852935375714,0.016476563013608572,0.014175596607718097,0.013485306685950955,0.008653277233580961,0.0056620209059233435,-0.016657353231214256,-83.57692307692308,-0.010814542107685227,-1890.0,-2.0,-264.5092223311408,0.0,0.0,0.0,27.0,-6.0,-33.0,-1.0,11.0,-7740.0,0.9880349746893695,-0.4170255078561567,0.01739694957596476,-0.06086268346321693,-1.7809479981592269,-7.0,-1.0,-1.0343237889902461,
"neighborhood","Phenotype",-13.0,-0.22719577937019264,d_reference.csv,genes_genes.csv,-3.138448874771398,13.0,0.0,0.0,0.007502794030635723,-0.00101078167115903,-0.016657353231214256,-0.049331076194858985,-0.06543784103609229,-0.0698096772072842,-0.14919301821050557,-334.3076923076923,-0.06879889553612517,-1065.0,-18.0,-301.5935585456245,0.0,0.0,0.0,27.0,-5.0,-18.0,-1.0,11.0,-12710.0,0.9970087436723424,-0.22719577937019264,0.013715403326540003,-0.06939566464464439,-2.9245283018867925,-7.0,-1.0,-1.6055619275872652,
"neighborhood","Motif",-236.0,-0.4973292354217343,d_reference.csv,genes_genes.csv,-4.218059634422886,13.0,0.0,0.0,0.01739694957596476,0.01739694957596476,0.017166852935375714,0.016936756294786668,0.016476563013608572,0.016016369732430476,0.014175596607718097,-18.415254237288135,-0.0013805798435342844,-2239.0,-1.0,-146.391153888477,0.0,0.0,0.0,28.0,-3.0,-7.0,-1.0,11.0,-4346.0,0.9456971928209849,-0.4973292354217343,0.01762704621655381,-0.03368411272169282,-1.0,-1.0,-1.0,0.0,
"neighborhood","Function",-13.0,-0.3346509105252778,d_reference.csv,genes_genes.csv,-2.9896107944017563,36.0,0.0,0.0,0.002670764578265728,-0.002391361514693314,-0.009294260732364737,-0.026321412135954243,-0.05600387877194136,-0.05945532838077707,-0.1372279928998751,-334.3076923076923,-0.057063966866083754,-1532.0,-53.0,-388.76656721866175,0.0,0.0,0.0,25.0,-8.0,-20.0,-2.0,11.0,-24526.0,0.9970087436723424,-0.3346509105252778,0.0056620209059233435,-0.08945388109035014,-5.643350207086977,-10.0,-1.0,-3.3498697634905272,
"neighborhood","Localization",-15.0,-0.36663434356715535,d_reference.csv,genes_genes.csv,-2.6807780928692346,12.0,0.0,0.0,0.017166852935375714,0.015326079810663334,0.009343567155348103,-0.013205903622378543,-0.037135954243639475,-0.06175629478666755,-0.19636282953126027,-289.73333333333335,-0.07708237459733087,-1671.0,-2.0,-438.87469231610464,0.0,0.0,0.0,23.0,-7.0,-13.0,-2.0,11.0,-4735.0,0.9965485503911643,-0.36663434356715535,0.01739694957596476,-0.10098359234148749,-1.0895075931891394,-2.0,-1.0,-0.285475014582059,
"neighborhood","title",-858.0,0.0061498257839721245,d_reference.csv,google_books_dataset.csv,-9.56149420165512,73.0,0.0,0.0,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,-1.1946386946386947,0.0,-12.0,-1.0,-0.8640011938253498,0.0,0.0,0.0,84.0,-6.0,-23.0,-1.0,11.0,-5509.0,0.16292682926829272,0.0061498257839721245,0.016881533101045294,-8.42927993975951E-4,-5.374634146341464,-58.0,-1.0,-4.046575244279353,
"neighborhood","authors",-575.0,-0.031898954703832756,d_reference.csv,google_books_dataset.csv,-8.684366907466618,19.0,0.0,0.0,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.015905923344947732,-1.333913043478261,0.0,-51.0,-1.0,-2.360504255506575,-0.25170731707317073,0.0,0.0,28.0,-7.0,-21.0,0.0,9.0,-2828.0,0.4390243902439024,-0.031898954703832756,0.016881533101045294,-0.0023029309809820247,-3.6870925684485005,-28.0,-1.0,-2.7176813053078677,
"neighborhood","language",-4.0,-0.924581881533101,d_reference.csv,google_books_dataset.csv,-0.33193091559988436,11.0,0.0,0.0,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,-0.03775261324041812,-0.03775261324041812,-0.924581881533101,-256.25,-0.054634146341463415,-966.0,-1.0,-410.4116074138255,0.0,0.0,0.0,29.0,-2.0,-2.0,-2.0,11.0,-1025.0,0.9960975609756098,-0.924581881533101,0.016881533101045294,-0.4004015682086102,-1.0,-1.0,-1.0,0.0,
"neighborhood","categories",-278.0,-0.06994773519163763,d_reference.csv,google_books_dataset.csv,-6.622525277526201,15.0,0.0,0.0,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.015905923344947732,0.014930313588850174,-3.2661870503597124,-9.75609756097561E-4,-90.0,-1.0,-8.157245567321587,-0.11414634146341464,0.0,0.0,26.0,-10.0,-22.0,-1.0,10.0,-1563.0,0.728780487804878,-0.06994773519163763,0.016881533101045294,-0.007958288358362523,-1.72136563876652,-8.0,-1.0,-0.985861229639166,
"neighborhood","maturityRating",-2.0,-0.9782404181184668,d_reference.csv,google_books_dataset.csv,-0.03684403727453009,11.0,0.0,0.0,0.013954703832752612,0.013954703832752612,0.013954703832752612,0.013954703832752612,-0.9782404181184668,-0.9782404181184668,-0.9782404181184668,-512.5,-0.9921951219512195,-1021.0,-4.0,-508.5,0.0,0.0,0.0,24.0,-9.0,-10.0,-6.0,14.0,-1025.0,0.9980487804878049,-0.9782404181184668,0.013954703832752612,-0.49609756097560975,-1.0,-1.0,-1.0,0.0,
"neighborhood","publisher",-247.0,-0.018240418118466897,d_reference.csv,google_books_dataset.csv,-7.157250934331318,18.0,0.0,0.0,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.015905923344947732,0.015905923344947732,0.014930313588850174,-2.3360323886639676,-9.75609756097561E-4,-37.0,-1.0,-3.634689652975189,-0.4370731707317073,0.0,0.0,38.0,-6.0,-18.0,-1.0,11.0,-1478.0,0.7590243902439024,-0.018240418118466897,0.016881533101045294,-0.0035460386858294527,-2.561525129982669,-7.0,-1.0,-1.3230825424036086,
"neighborhood","publishedDate",-515.0,-0.005557491289198607,d_reference.csv,google_books_dataset.csv,-8.375084076666926,13.0,0.0,0.0,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.016881533101045294,0.015905923344947732,0.014930313588850174,-1.9553398058252427,-9.75609756097561E-4,-24.0,-1.0,-2.5035791139242307,-0.0175609756097561,0.0,0.0,29.0,-6.0,-10.0,-4.0,12.0,-1007.0,0.4975609756097561,-0.005557491289198607,0.016881533101045294,-0.0024425162087065664,-1.0,-1.0,-1.0,0.0,
